3299089355424,0.003913838680718367,-0.016113950111987227,0.0125983616165799,0.9997831283649208,-0.0036057850811630487,0.018783850595355034,-0.08304281532764435
3299339322112,0.005677578035343344,-0.014049119060262218,0.014238206378454077,0.9997838070505081,-0.010124564170837402,0.030020182952284813,-0.08694037050008774
3299589356512,0.002651435065491774,-0.01267403575565966,0.017385169622718244,0.9997650196855994,-0.014082571491599083,0.040240343660116196,-0.08883983641862869
3299840265120,0.0033387622269820186,-0.013204958199766033,0.019521410117257054,0.9997166580050407,-0.020058495923876762,0.04384152218699455,-0.09013248234987259
3300089349312,0.005249523721711998,-0.011210047411630054,0.014057092767971735,0.9998245723528887,-0.025168903172016144,0.04406115785241127,-0.09175882488489151
3300339869824,0.0014591829565376744,-0.014615130663280344,0.00998401869435056,0.9998422816182089,-0.02889188751578331,0.046177078038454056,-0.09207083284854889
3300589607008,-0.0063345763199021314,-0.018453936691227524,0.005016077986203682,0.9997970615705369,-0.029027916491031647,0.04784924536943436,-0.09361933916807175
3300839765472,-0.01466257153193768,-0.02086350008269074,0.0015400079204239692,0.9996736226068865,-0.03145868331193924,0.05156700685620308,-0.0969558134675026
3301089846784,-0.01806061262862811,-0.01839795420813301,0.0005668225749633216,0.9996674488371633,-0.029375392943620682,0.049943771213293076,-0.10171815752983093
3301340629952,-0.017757430570163053,-0.014783936318711154,6.430830733378246e-05,0.9997330167354239,-0.023385947570204735,0.04425153508782387,-0.10382920503616333
3301589822400,-0.015386233654279578,-0.012419055891729147,0.0019165582215578958,0.9998026593629754,-0.01841716468334198,0.041147276759147644,-0.10424773395061493
3301839443104,-0.012585044848098668,-0.012868850753122607,0.005632875184542141,0.9998221242019105,-0.013303305953741074,0.0384276919066906,-0.10355053097009659
3302089205728,-0.009196245498378636,-0.011909886736852579,0.008129462883921468,0.9998537370535091,-0.0073515125550329685,0.035128556191921234,-0.103480264544487
3302339281824,-0.006742781916244459,-0.013078405176255086,0.002643916006046354,0.9998882437143806,-0.0024254426825791597,0.031043725088238716,-0.10238251835107803
3302589491840,-0.0016388713216968923,-0.013166179644193166,-0.0016773348658459808,0.9999105721823904,0.0003329826577100903,0.026571249589323997,-0.09953116625547409
3302839856640,0.00027773229466553084,-0.010812153353803821,-0.0016470055655540827,0.999940151997755,0.002049934584647417,0.022089878097176552,-0.09882852435112
3303089574336,-0.0014686349857676029,-0.009742508168231691,0.0008135992320344454,0.9999511311569982,0.005269060377031565,0.019325148314237595,-0.09918563812971115
3303339640928,-0.0016940017133251833,-0.00969553646606881,0.006785950738093738,0.9999285363481787,0.009827088564634323,0.018297189846634865,-0.09894347190856934
